label,Te_eV,n_lower,n_upper,Upsilon_interp,K_CCC_stored,K_And2002,pct_err
3S->4P,8.685113737513525,3,4,42.83317460106967,8.997521193556583e-07,5.394410783853099e-07,66.79340068962765
3S->4P,9.102981779915218,3,4,44.736305588521,9.200575162763217e-07,5.522528532060019e-07,66.60077189915776
3S->4P,9.54095476349994,3,4,46.723995042374376,9.397862311243005e-07,5.652781911189363e-07,66.2519881165142
3S->4P,10.0,3,4,48.800000000000004,9.589001152795113e-07,5.785221614257959e-07,65.74993651345274
3S->4D,1.0,3,4,10.1,2.008356347510787e-07,2.0878828786057347e-07,-3.808955564981431
3S->4D,1.0481131341546857,3,4,10.45991052077196,2.0950795178546962e-07,2.177179481046085e-07,-3.7709322500109943
3S->4D,1.0985411419875581,3,4,10.832646346787715,2.1834927797432293e-07,2.2671332912854421e-07,-3.6892630823126216
3S->4D,1.1513953993264474,3,4,11.218664504016516,2.2735605834631415e-07,2.3576665557627316e-07,-3.5673395838785593
3S->4D,1.2067926406393286,3,4,11.618438304413198,2.365237979515902e-07,2.448706466302863e-07,-3.4086767007637353
3S->4D,1.264855216855296,3,4,12.03245792626451,2.458469756932876e-07,2.540185205977521e-07,-3.216909099870091
3S->4D,1.3257113655901092,3,4,12.461231015215857,2.553189693061428e-07,2.632039953210354e-07,-2.9957850773788874
3S->4D,1.3894954943731377,3,4,12.905283306715464,2.64931992892509e-07,2.724212848972987e-07,-2.7491581678770527
3S->4D,1.4563484775012439,3,4,13.365159270639191,2.746770482038949e-07,2.8166509317297815e-07,-2.4809765705655518
3S->4D,1.5264179671752334,3,4,13.841422778886313,2.845438906182085e-07,2.909306044557776e-07,-2.1952705352248136
3S->4D,1.599858719606058,3,4,14.33465779676491,2.94521010514415e-07,3.0021347186053524e-07,-1.8961378751066404
3S->4D,1.676832936811008,3,4,14.845469099014563,3.0459563049282875e-07,3.0950980367688404e-07,-1.5877277959135294
3S->4D,1.7575106248547918,3,4,15.37448301134431,3.14753718636483e-07,3.1881614811693104e-07,-1.2742232488669458
3S->4D,1.842069969326716,3,4,15.92234817839506,3.2498001776239535e-07,3.281294767709289e-07,-0.9598220310856886
3S->4D,1.93069772888325,3,4,16.489736359068193,3.352580903760627e-07,3.3744716706873523e-07,-0.6487168677953847
3S->4D,2.023589647725157,3,4,17.077343250195383,3.455703788222637e-07,3.4676698401521477e-07,-0.34507471821439983
3S->4D,2.120950887920191,3,4,17.685889339559672,3.5589827992326597e-07,3.560870614390534e-07,-0.05301555047366735
3S->4D,2.2229964825261948,3,4,18.31612078931375,3.6622223321368694e-07,3.6540588296699963e-07,0.22340916902015007
3S->4D,2.329951810515372,3,4,18.968810350878506,3.7652182172025755e-07,3.747222629095541e-07,0.4802380292888486
3S->4D,2.442053094548651,3,4,19.644758312443784,3.867758840943175e-07,3.840353272197536e-07,0.7136210343991811
3S->4D,2.5595479226995357,3,4,20.344793480232983,3.9696263678402927e-07,3.933444946640261e-07,0.919840539040373
3S->4D,2.6826957952797255,3,4,21.069774194734826,4.070598048306178e-07,4.026494583231813e-07,1.0953315387044693
3S->4D,2.8117686979742302,3,4,21.820589383148157,4.1704475978694113e-07,4.1195016752245887e-07,1.2367011027382357
3S->4D,2.9470517025518106,3,4,22.598159649330338,4.2689466318607806e-07,4.212468102721511e-07,1.3407467489850111
3S->4D,3.088843596477481,3,4,23.35854675001823,4.3658661393160746e-07,4.29713949987213e-07,1.5993578855419965
3S->4D,3.237457542817644,3,4,24.11625074761342,4.4609779793970206e-07,4.3763104170236777e-07,1.9346790859256613
3S->4D,3.393221771895328,3,4,24.89853312990504,4.5540563833665974e-07,4.4549294432780677e-07,2.225106847384528
3S->4D,3.5564803062231287,3,4,25.706191169965702,4.6448794450542107e-07,4.533008984714799e-07,2.467907315353579
3S->4D,3.72759372031494,3,4,26.54004800279344,4.7332305828294477e-07,4.610562897226743e-07,2.660579376901895
3S->4D,3.906939937054617,3,4,27.40095346422028,4.818899956394574e-07,4.687606329879261e-07,2.8008671649416117
3S->4D,4.094915062380425,3,4,28.289784957033202,4.901685822231599e-07,4.764155578074643e-07,2.8867706333917997
3S->4D,4.2919342601287775,3,4,29.2074483451905,4.981395812322994e-07,4.84022794630505e-07,2.9165540876170626
3S->4D,4.498432668969445,3,4,30.154878877044467,5.057848121823902e-07,4.915841620228745e-07,2.888752579228737
3S->4D,4.714866363457394,3,4,31.13304213851181,5.130872592705609e-07,4.991015547765895e-07,2.8021761022627434
3S->4D,4.941713361323834,3,4,32.14293503716276,5.200311682009677e-07,5.06576932888025e-07,2.6559115584358084
3S->4D,5.17947467923121,3,4,33.026174486521334,5.266021305228219e-07,5.115431701261604e-07,2.9438298224072845
3S->4D,5.428675439323859,3,4,33.879397640655085,5.327871547420542e-07,5.155862847808737e-07,3.336176789204326
3S->4D,5.689866029018296,3,4,34.75466360665152,5.385747236935573e-07,5.195215424626096e-07,3.6674477713922737
3S->4D,5.963623316594643,3,4,35.65254185517306,5.439548378965268e-07,5.233524587877577e-07,3.9366164738177556
3S->4D,6.250551925273971,3,4,36.57361656901772,5.489190448528698e-07,5.270825019967698e-07,4.142907945791352
3S->4D,6.551285568595508,3,4,37.51848702320345,5.534604544796872e-07,5.307150869186408e-07,4.285796300441946
3S->4D,6.866488450043,3,4,38.4877679748719,5.575737410833906e-07,5.342535697583892e-07,4.365000562475929
3S->4D,7.196856730011519,3,4,39.482090063265474,5.612551324776966e-07,5.377012436408134e-07,4.380478772449581
3S->4D,7.543120063354617,3,4,40.50210022003738,5.645023870146161e-07,5.410613348473034e-07,4.332420496084466
3S->4D,7.906043210907698,3,4,41.54846209016209,5.673147594325069e-07,5.443369996860293e-07,4.221237902205988
3S->4D,8.286427728546842,3,4,42.62185646372003,5.696929565263031e-07,5.475313219393297e-07,4.047555582478446
3S->4D,8.685113737513525,3,4,43.722981718837104,5.71639083712423e-07,5.506473108355986e-07,3.812199290498608
3S->4D,9.102981779915218,3,4,44.85255427606754,5.731565835969214e-07,5.536878994963577e-07,3.5161837775889104
3S->4D,9.54095476349994,3,4,46.01130906451572,5.742501676641592e-07,5.56655943812506e-07,3.1606998986036583
3S->4D,10.0,3,4,47.199999999999996,5.749257421898114e-07,5.595542217069173e-07,2.7471011542015367
3S->4F,1.0,3,4,10.6,2.0659999434873433e-07,2.1912434171505732e-07,-5.715634907695133
3S->4F,1.0481131341546857,3,4,10.8823895890624,2.1378402704269443e-07,2.2651164434920632e-07,-5.618968218203435
3S->4F,1.0985411419875581,3,4,11.172302185672986,2.2088103570264602e-07,2.3382188815710172e-07,-5.534491469746805
3S->4F,1.1513953993264474,3,4,11.46993820671951,2.278774116428027e-07,2.410473162555672e-07,-5.463618022115336
3S->4F,1.2067926406393286,3,4,11.775503408301269,2.3475999825263857e-07,2.481809567205431e-07,-5.407730973902558
3S->4F,1.264855216855296,3,4,12.089209027968534,2.4151612005977174e-07,2.5521659924348595e-07,-5.368177157882847
3S->4F,1.3257113655901092,3,4,12.411271930751317,2.4813361076646715e-07,2.621487680631833e-07,-5.346260980077622
3S->4F,1.3894954943731377,3,4,12.741914759078352,2.546008403033414e-07,2.689726918984957e-07,-5.343238190357969
3S->4F,1.4563484775012439,3,4,13.081366086690073,2.609067408577129e-07,2.7568427154711946e-07,-5.3603096783418795
3S->4F,1.5264179671752334,3,4,13.429860576651881,2.6704083175452725e-07,2.8228004575383123e-07,-5.398615392245498
3S->4F,1.599858719606058,3,4,13.78763914357698,2.7299324299926464e-07,2.887571558902241e-07,-5.459228479502132
3S->4F,1.676832936811008,3,4,14.154949120170881,2.7875473723851183e-07,2.951133099277535e-07,-5.543149745854015
3S->4F,1.7575106248547918,3,4,14.532044428212785,2.8431672985778745e-07,3.013467461278756e-07,-5.651302524056955
3S->4F,1.842069969326716,3,4,14.919185754091988,2.896713069193793e-07,3.0745619681782073e-07,-5.784528034404735
3S->4F,1.93069772888325,3,4,15.316640729020634,2.94811240645564e-07,3.134408525685905e-07,-5.9435813074014465
3S->4F,2.023589647725157,3,4,15.724684114047477,2.9973000217344017e-07,3.1930032704342444e-07,-6.129127724733818
3S->4F,2.120950887920191,3,4,16.14359799000048,3.044217713441278e-07,3.2503462274042483e-07,-6.341740219090008
3S->4F,2.2229964825261948,3,4,16.573671952489615,3.088814433376878e-07,3.306440978123605e-07,-6.58189715729417
3S->4F,2.329951810515372,3,4,17.015203312104575,3.131046320214311e-07,3.361294341098557e-07,-6.849980915655108
3S->4F,2.442053094548651,3,4,17.46849729994593,3.1708766993875333e-07,3.414916065611594e-07,-7.146277142256919
3S->4F,2.5595479226995357,3,4,17.933867278631713,3.208276049238e-07,3.467318539723177e-07,-7.470974688868881
3S->4F,2.6826957952797255,3,4,18.41163495892534,3.2432219338031e-07,3.518516513056887e-07,-7.824166185726133
3S->4F,2.8117686979742302,3,4,18.90213062213456,3.2756989030800515e-07,3.568526834721228e-07,-8.205849225848738
3S->4F,2.9470517025518106,3,4,19.405693348435353,3.305698361950874e-07,3.617368206525673e-07,-8.615928121791738
3S->4F,3.088843596477481,3,4,19.865280939231845,3.333218409202036e-07,3.654503180937978e-07,-8.79147604554773
3S->4F,3.237457542817644,3,4,20.29998991497918,3.358263648222201e-07,3.683783945528541e-07,-8.836574080341041
3S->4F,3.393221771895328,3,4,20.74421156231537,3.380844971028427e-07,3.711624230407043e-07,-8.911981354921284
3S->4F,3.5564803062231287,3,4,21.198154045612,3.4009793172782094e-07,3.738065359927679e-07,-9.017660479216206
3S->4F,3.72759372031494,3,4,21.662030084470512,3.4186894098987044e-07,3.7631488901435706e-07,-9.153490608545244
3S->4F,3.906939937054617,3,4,22.13605705340359,3.434003468933666e-07,3.7869164406121104e-07,-9.31927010307627
3S->4F,4.094915062380425,3,4,22.620457083697936,3.44695490519931e-07,3.809409543323702e-07,-9.51471964361571
3S->4F,4.2919342601287775,3,4,23.11545716750602,3.457581995374528e-07,3.830669507704654e-07,-9.739485789095937
3S->4F,4.498432668969445,3,4,23.62128926421567,3.4659275402442114e-07,3.8507373006525163e-07,-9.993144958060318
3S->4F,4.714866363457394,3,4,24.138190409147374,3.472038507974597e-07,3.869653440579158e-07,-10.275207811504982
3S->4F,4.941713361323834,3,4,24.666402824630097,3.475965664526019e-07,3.8874579044616694e-07,-10.585124007732084
3S->4F,5.17947467923121,3,4,25.11167187732926,3.4777631935917384e-07,3.889552586400692e-07,-10.587063258862239
3S->4F,5.428675439323859,3,4,25.533069680936876,3.4774883087744987e-07,3.885694980612078e-07,-10.505370953570791
3S->4F,5.689866029018296,3,4,25.961538941584582,3.47520086105095e-07,3.8807968070949213e-07,-10.451357445523968
3S->4F,5.963623316594643,3,4,26.3971983250657,3.4709629448988636e-07,3.8749098744909535e-07,-10.424679351933474
3S->4F,6.250551925273971,3,4,26.840168488498726,3.4648385067410043e-07,3.8680842880922454e-07,-10.424948147914414
3S->4F,6.551285568595508,3,4,27.290572113743714,3.456892959560473e-07,3.86036844781282e-07,-10.451735208874812
3S->4F,6.866488450043,3,4,27.74853394137929,3.4471928076357147e-07,3.851809053573222e-07,-10.504576948386246
3S->4F,7.196856730011519,3,4,28.21418080525,3.435805285305768e-07,3.842451117197757e-07,-10.582979964844675
3S->4F,7.543120063354617,3,4,28.68764166759323,3.422798013492635e-07,3.832337979996927e-07,-10.68642610964654
3S->4F,7.906043210907698,3,4,29.1690476547557,3.40823867737429e-07,3.8215113352770994e-07,-10.814377392729702
3S->4F,8.286427728546842,3,4,29.658532093509336,3.392194728126823e-07,3.810011255085032e-07,-10.966280648136406
3S->4F,8.685113737513525,3,4,30.156230547976403,3.374733111058719e-07,3.797876220556897e-07,-11.141571892412315
3S->4F,9.102981779915218,3,4,30.66228085717443,3.3559200217759926e-07,3.7851431552996454e-07,-11.339680321540547
3S->4F,9.54095476349994,3,4,31.17682317319116,3.3358206912842834e-07,3.771847461286961e-07,-11.560031906855128
3S->4F,10.0,3,4,31.699999999999996,3.314499200198286e-07,3.758023056802813e-07,-11.80205256595367
3S->5S,1.0,3,5,1.59,1.4208747904957436e-08,2.4200876564939986e-08,-41.2882923193709
3S->5S,1.0481131341546857,3,5,1.6316424687048117,1.4978763617782757e-08,2.5359665429577172e-08,-40.93469545417223
3S->5S,1.0985411419875581,3,5,1.6743755633214668,1.5761573386839224e-08,2.6519816048940815e-08,-40.56680725932588
3S->5S,1.1513953993264474,3,5,1.7182278475955022,1.6555499361852798e-08,2.76791471964645e-08,-40.187827159763586
3S->5S,1.2067926406393286,3,5,1.763228633363572,1.7358729133366396e-08,2.883559339670966e-08,-39.801033762158866
3S->5S,1.264855216855296,3,5,1.8094080001461321,1.816932543241789e-08,2.9987210632129694e-08,-39.409751526037475
3S->5S,1.3257113655901092,3,5,1.8567968152532524,1.8985238787880544e-08,3.1132180358248424e-08,-39.01731722799031
3S->5S,1.3894954943731377,3,5,1.9054267544170118,1.9804322862561986e-08,3.226881196971755e-08,-38.62704681800116
3S->5S,1.4563484775012439,3,5,1.955330322964258,2.0624352100057335e-08,3.33955438648769e-08,-38.242203260691355
3S->5S,1.5264179671752334,3,5,2.0065408775438858,2.1443041244442554e-08,3.451094325802553e-08,-37.865965922400655
3S->5S,1.599858719606058,3,5,2.0590926484231606,2.2258066246311312e-08,3.5613704887194666e-08,-37.5014020113519
3S->5S,1.676832936811008,3,5,2.1130207623679835,2.306708604204919e-08,3.6702648761338e-08,-37.151440507618894
3S->5S,1.7575106248547918,3,5,2.1683612661224028,2.3867764687901182e-08,3.777671708502769e-08,-36.81884893761491
3S->5S,1.842069969326716,3,5,2.2251511505030495,2.4657793344536394e-08,3.883497049141953e-08,-36.5062132595557
3S->5S,1.93069772888325,3,5,2.283428375124621,2.5434911638894205e-08,3.9876583705839394e-08,-36.215921036461296
3S->5S,2.023589647725157,3,5,2.343231893772926,2.6196927975111263e-08,4.090084075319735e-08,-35.950147985494986
3S->5S,2.120950887920191,3,5,2.404601680442459,2.6941738422118674e-08,4.190712981286605e-08,-35.71084790959079
3S->5S,2.2229964825261948,3,5,2.467578756055894,2.766734386894863e-08,4.2894937814920966e-08,-35.499745941292474
3S->5S,2.329951810515372,3,5,2.5322052158833883,2.8371865206960183e-08,4.386384486194722e-08,-35.318334960706196
3S->5S,2.442053094548651,3,5,2.5985242576799825,2.9053556368373236e-08,4.4813518551140415e-08,-35.16787499018221
3S->5S,2.5595479226995357,3,5,2.6665802105599403,2.9710815120210252e-08,4.574370826230531e-08,-35.04939531827772
3S->5S,2.6826957952797255,3,5,2.736418564627306,3.034219157972061e-08,4.665423946868397e-08,-34.96369906514627
3S->5S,2.8117686979742302,3,5,2.8080860013825,3.094639447953448e-08,4.75450081194022e-08,-34.91136987122344
3S->5S,2.9470517025518106,3,5,2.8816304249252616,3.152229526629965e-08,4.841597513475271e-08,-34.892780371425125
3S->5S,3.088843596477481,3,5,2.944654190677567,3.206893016377709e-08,4.905978948302983e-08,-34.63296418165434
3S->5S,3.237457542817644,3,5,3.0013220861225576,3.258550036901055e-08,4.9550097585476034e-08,-34.23726297854577
3S->5S,3.393221771895328,3,5,3.0590805172183333,3.30713705773437e-08,5.0012284385677556e-08,-33.873505312597494
3S->5S,3.5564803062231287,3,5,3.1179504705922634,3.3526066048327306e-08,5.044700328566336e-08,-33.54200673034795
3S->5S,3.72759372031494,3,5,3.1779533367452926,3.394926843008298e-08,5.085493590561847e-08,-33.242923571687655
3S->5S,3.906939937054617,3,5,3.2391109178242123,3.434081055518599e-08,5.123678676283183e-08,-32.97626036904898
3S->5S,4.094915062380425,3,5,3.3014454355435086,3.470067040786492e-08,5.159327837364283e-08,-32.74187742721102
3S->5S,4.2919342601287775,3,5,3.3649795392596653,3.502896444202678e-08,5.1925146764948014e-08,-32.5394984426447
3S->5S,4.498432668969445,3,5,3.429736314200842,3.532594040438094e-08,5.2233137379667586e-08,-32.36871806568522
3S->5S,4.714866363457394,3,5,3.495739289854938,3.5591969789021373e-08,5.2518001358932605e-08,-32.229009352870854
3S->5S,4.941713361323834,3,5,3.5630124485190677,3.582754002149924e-08,5.278049218256909e-08,-32.11973109767364
3S->5S,5.17947467923121,3,5,3.623126507049179,3.6033246443780944e-08,5.289793755704702e-08,-31.881566450636367
3S->5S,5.428675439323859,3,5,3.6814009499865237,3.620978414830062e-08,5.2952727012650596e-08,-31.61866028231185
3S->5S,5.689866029018296,3,5,3.7406126802896424,3.635793969088702e-08,5.2986712018512525e-08,-31.38291034517434
3S->5S,5.963623316594643,3,5,3.800776773308238,3.64785826994253e-08,5.300081014509208e-08,-31.17353753732527
3S->5S,6.250551925273971,3,5,3.8619085468642544,3.657265738788496e-08,5.299591914748915e-08,-30.98967245741656
3S->5S,6.551285568595508,3,5,3.9240235651518094,3.664117398342144e-08,5.29729155994994e-08,-30.83036195242441
3S->5S,6.866488450043,3,5,3.987137642699841,3.668520007679453e-08,5.293265377372939e-08,-30.694576104926963
3S->5S,7.196856730011519,3,5,4.051266848398509,3.6705851912139294e-08,5.287596474537585e-08,-30.581215701885945
3S->5S,7.543120063354617,3,5,4.116427509590334,3.6704285639797897e-08,5.280365569849368e-08,-30.48912020527974
3S->5S,7.906043210907698,3,5,4.182636216227162,3.668168856410089e-08,5.271650941482783e-08,-30.41707622283646
3S->5S,8.286427728546842,3,5,4.249909825093972,3.66392704254688e-08,5.261528392653732e-08,-30.36382645653799
3S->5S,8.685113737513525,3,5,4.318265464100628,3.657825476211158e-08,5.25007123153879e-08,-30.328079088956407
3S->5S,9.102981779915218,3,5,4.387720536642654,3.649987040046286e-08,5.237350264221405e-08,-30.30851755360112
3S->5S,9.54095476349994,3,5,4.4582927260321545,3.6405343125256004e-08,5.2234337991644395e-08,-30.303810625340855
3S->5S,10.0,3,5,4.53,3.629588758018772e-08,5.2083876618237885e-08,-30.31262275996135
3S->5P,1.0,3,5,3.46,3.0619346740442806e-08,5.266354271364298e-08,-41.85855116710449
3S->5P,1.0481131341546857,3,5,3.5311874470827744,3.186034748825623e-08,5.488318301632953e-08,-41.94879790631541
3S->5P,1.0985411419875581,3,5,3.6038395336517235,3.310497298209058e-08,5.707988314924725e-08,-42.00238130212929
3S->5P,1.1513953993264474,3,5,3.6779863937952624,3.4355012215094596e-08,5.924914261104379e-08,-42.016017952146754
3S->5P,1.2067926406393286,3,5,3.7536587815927955,3.5612731343003576e-08,6.138680845348995e-08,-41.98634488387557
3S->5P,1.264855216855296,3,5,3.830888083870666,3.688085417393387e-08,6.348907922915538e-08,-41.90992431813771
3S->5P,1.3257113655901092,3,5,3.9097063332205435,3.816253719234427e-08,6.555250510649262e-08,-41.78325125737341
3S->5P,1.3894954943731377,3,5,3.990146221285666,3.946133921327389e-08,6.757398459314748e-08,-41.602764065395114
3S->5P,1.4563484775012439,3,5,4.072241112320437,4.0781185791044806e-08,6.955075830291727e-08,-41.36485814658003
3S->5P,1.5264179671752334,3,5,4.1560250570289945,4.2126328549468746e-08,7.148040018881845e-08,-41.0659027674855
3S->5P,1.599858719606058,3,5,4.2415328066885145,4.350129965692772e-08,7.336080664579977e-08,-40.70226099481097
3S->5P,1.676832936811008,3,5,4.328799827563078,4.491086173716714e-08,7.519018386319074e-08,-40.27031265293501
3S->5P,1.7575106248547918,3,5,4.41786231561411,4.635995358213751e-08,7.696703378031038e-08,-39.76648013425553
3S->5P,1.842069969326716,3,5,4.508757211513465,4.785363211318936e-08,7.869013896989217e-08,-39.187256828331755
3S->5P,1.93069772888325,3,5,4.601522215965399,4.939701111765844e-08,8.035854674408583e-08,-38.5292378731402
3S->5P,2.023589647725157,3,5,4.696195805343795,5.099519736580643e-08,8.197155274757179e-08,-37.789152874968515
3S->5P,2.120950887920191,3,5,4.792817247651095,5.265322478498297e-08,8.352868427244042e-08,-36.963900193558466
3S->5P,2.2229964825261948,3,5,4.891426618805596,5.437598743104018e-08,8.502968350046962e-08,-36.050582346646195
3S->5P,2.329951810515372,3,5,4.992064819263832,5.616817204932275e-08,8.647449085068832e-08,-35.046542053302346
3S->5P,2.442053094548651,3,5,5.094773590984967,5.8034191057429204e-08,8.786322858394607e-08,-33.94939840847947
3S->5P,2.5595479226995357,3,5,5.199595534744204,5.997811680835953e-08,8.919618479182356e-08,-32.75708266183868
3S->5P,2.6826957952797255,3,5,5.306574127802422,6.200361800503122e-08,9.047379787475461e-08,-31.46787306213833
3S->5P,2.8117686979742302,3,5,5.415753741939347,6.411389913515494e-08,9.169664159374695e-08,-30.0804282241815
3S->5P,2.9470517025518106,3,5,5.5271796618577405,6.631164377901793e-08,9.286541076160238e-08,-28.593818478606025
3S->5P,3.088843596477481,3,5,5.659387874053686,6.859896261183049e-08,9.428895881319038e-08,-27.246028087188968
3S->5P,3.237457542817644,3,5,5.806340394281397,7.097734687704797e-08,9.585933295244019e-08,-25.956769475682883
3S->5P,3.393221771895328,3,5,5.9571087058423515,7.344762804765391e-08,9.739155704992497e-08,-24.585220451909283
3S->5P,3.5564803062231287,3,5,6.111791890150576,7.60099443190916e-08,9.888597925840375e-08,-23.133749709383643
3S->5P,3.72759372031494,3,5,6.270491601383054,7.866371449088962e-08,1.0034302417153843e-07,-21.605198627049138
3S->5P,3.906939937054617,3,5,6.433312133284488,8.14076196948778e-08,1.0176318450164441e-07,-20.00287717650746
3S->5P,4.094915062380425,3,5,6.600360487706697,8.423959331747163e-08,1.0314701322712707e-07,-18.330554921664856
3S->5P,4.2919342601287775,3,5,6.771746444927748,8.71568193435006e-08,1.044951162125787e-07,-16.59244708987747
3S->5P,4.498432668969445,3,5,6.947582635796991,9.015573922162776e-08,1.0580814529957084e-07,-14.793195772997425
3S->5P,4.714866363457394,3,5,7.127984615753414,9.323206721914153e-08,1.0708679186202204e-07,-12.937846397277342
3S->5P,4.941713361323834,3,5,7.3130709407659875,9.638081409973005e-08,1.083317808165684e-07,-11.031819680943112
3S->5P,5.17947467923121,3,5,7.518909584256945,9.959631882493653e-08,1.0977668290391481e-07,-9.273703494838637
3S->5P,5.428675439323859,3,5,7.736000991199832,1.0287228785156642e-07,1.1127349458039845e-07,-7.550052023181408
3S->5P,5.689866029018296,3,5,7.959360418583762,1.0620184147652194e-07,1.1274632644361057e-07,-5.804610379356189
3S->5P,5.963623316594643,3,5,8.189168841237727,1.0957756657028104e-07,1.1419575757477536e-07,-4.044100326117917
3S->5P,6.250551925273971,3,5,8.425612459227162,1.1299157494307805e-07,1.156223849526013e-07,-2.275346604034967
3S->5P,6.551285568595508,3,5,8.66888284872074,1.1643556650589221e-07,1.1702682001336704e-07,-0.5052290640788937
3S->5P,6.866488450043,3,5,8.919177117213108,1.1990089632325544e-07,1.1840968549365753e-07,1.2593655859999497
3S->5P,7.196856730011519,3,5,9.176698063229376,1.233786446077942e-07,1.1977161254191105e-07,3.0115918032087574
3S->5P,7.543120063354617,3,5,9.441654340640632,1.2685968867800844e-07,1.2111323808468868e-07,4.744692392173966
3S->5P,7.906043210907698,3,5,9.714260627723768,1.3033477589130788e-07,1.2243520243350724e-07,6.452044265692924
3S->5P,8.286427728546842,3,5,9.994737801102477,1.3379459657360153e-07,1.2373814711813894e-07,8.127202232841913
3S->5P,8.685113737513525,3,5,10.28331311471041,1.3722985599422922e-07,1.2502271293247338e-07,9.763940307669605
3S->5P,9.102981779915218,3,5,10.580220383921487,1.4063134447979878e-07,1.2628953817932002e-07,11.35629008328043
3S->5P,9.54095476349994,3,5,10.88570017499658,1.439900048212484e-07,1.27539257100897e-07,12.89857577525102
3S->5P,10.0,3,5,11.199999999999998,1.472969962035084e-07,1.2877249848217752e-07,14.385445603429625
3S->5D,1.0,3,5,4.26,3.506447865383358e-08,6.484008438153731e-08,-45.92160237253191
3S->5D,1.0481131341546857,3,5,4.327133290773759,3.647255651463745e-08,6.72541041483889e-08,-45.769024840231765
3S->5D,1.0985411419875581,3,5,4.395324534301066,3.786966893354691e-08,6.961592170745359e-08,-45.60200022534169
3S->5D,1.1513953993264474,3,5,4.464590402847139,3.925419685032891e-08,7.192064492800634e-08,-45.42012673882032
3S->5D,1.2067926406393286,3,5,4.53494783141523,4.062473702891809e-08,7.416389982989568e-08,-45.22303017762539
3S->5D,1.264855216855296,3,5,4.606414021887115,4.198009345480855e-08,7.634182424415533e-08,-45.010361135007194
3S->5D,1.3257113655901092,3,5,4.679006447228821,4.331926658953963e-08,7.845105690396551e-08,-44.78179351672961
3S->5D,1.3894954943731377,3,5,4.752742855762649,4.46414406453379e-08,8.048872264310538e-08,-44.537024344041
3S->5D,1.4563484775012439,3,5,4.827641275506503,4.594596906686295e-08,8.245241434994853e-08,-44.27577478585789
3S->5D,1.5264179671752334,3,5,4.903720018581615,4.723235843556281e-08,8.434017228777472e-08,-43.99779232795184
3S->5D,1.599858719606058,3,5,4.980997685689723,4.85002510424345e-08,8.615046134898245e-08,-43.70285395690763
3S->5D,1.676832936811008,3,5,5.05949317066081,4.974940640419449e-08,8.788214676369226e-08,-43.39077021187651
3S->5D,1.7575106248547918,3,5,5.139225665072506,5.0979682023504623e-08,8.953446873395592e-08,-43.061389938006535
3S->5D,1.842069969326716,3,5,5.220214662942289,5.219101371389586e-08,9.110701641477614e-08,-42.71460556200226
3S->5D,1.93069772888325,3,5,5.302479965493638,5.3383395822781076e-08,9.25997016135895e-08,-42.35035870250927
3S->5D,2.023589647725157,3,5,5.38604168599728,5.4556861690302e-08,9.401273253171467e-08,-41.968645925808445
3S->5D,2.120950887920191,3,5,5.470920254688745,5.571146467702185e-08,9.534658782526197e-08,-41.56952446046406
3S->5D,2.2229964825261948,3,5,5.557136423763408,5.6847260079400686e-08,9.660199121967324e-08,-41.15311769285393
3S->5D,2.329951810515372,3,5,5.6447112724502535,5.7964288228749216e-08,9.777988687179328e-08,-40.719620278605305
3S->5D,2.442053094548651,3,5,5.733666212165587,5.906255903756819e-08,9.888141563640285e-08,-40.26930272241722
3S->5D,2.5595479226995357,3,5,5.824022991747978,6.014203821787931e-08,9.990789236058104e-08,-39.802515299973905
3S->5D,2.6826957952797255,3,5,5.915803702775695,6.120263535079459e-08,1.0086078429913549e-07,-39.31969121985186
3S->5D,2.8117686979742302,3,5,6.00903078496793,6.224419393694311e-08,1.017416907175849e-07,-38.8213489495463
3S->5D,2.9470517025518106,3,5,6.103727031671151,6.326648350554206e-08,1.0255232372568145e-07,-38.308093656878604
3S->5D,3.088843596477481,3,5,6.193158889486833,6.426919380804282e-08,1.031819193965408e-07,-37.71273670433635
3S->5D,3.237457542817644,3,5,6.279721736681369,6.525193107259405e-08,1.0367458604357557e-07,-37.06082313637795
3S->5D,3.393221771895328,3,5,6.367494487682367,6.621421625004605e-08,1.0410087062101219e-07,-36.39417628781957
3S->5D,3.5564803062231287,3,5,6.456494053523469,6.715548514259753e-08,1.0446310158034511e-07,-35.71367868017339
3S->5D,3.72759372031494,3,5,6.546737581606742,6.807509027374546e-08,1.0476362766373701e-07,-35.02030065983575
3S->5D,3.906939937054617,3,5,6.63824245900644,6.897230433375403e-08,1.0500480594241508e-07,-34.31509756650697
3S->5D,4.094915062380425,3,5,6.731026315818946,6.984632501870164e-08,1.0518899107450834e-07,-33.599206242764026
3S->5D,4.2919342601287775,3,5,6.825107028559533,7.069628107309259e-08,1.0531852571751534e-07,-32.87384095869924
3S->5D,4.498432668969445,3,5,6.920502723606605,7.152123934538462e-08,1.0539573202808604e-07,-32.14028882466937
3S->5D,4.714866363457394,3,5,7.017231780694072,7.232021267158745e-08,1.0542290418051431e-07,-31.39990476096688
3S->5D,4.941713361323834,3,5,7.1153128364525475,7.30921684130575e-08,1.054023018350696e-07,-30.654106086383237
3S->5D,5.17947467923121,3,5,7.210456535061104,7.383603748934772e-08,1.052732436494762e-07,-29.86248458801516
3S->5D,5.428675439323859,3,5,7.305421399346597,7.455072376398832e-08,1.050801013873244e-07,-29.053433733190882
