Te_eV,ne_cm3,tau_QSS_s,tau_QSS_And_s,tau_relax_s,tau_relax_And_s,pct_d_tau_QSS,pct_d_tau_relax,pct_d_M
2.023589647725157,2682695795279.7275,0.020741362155111385,0.018522444225958647,2.0234742485281877e-08,2.027247516797147e-08,-10.698033776947092,0.18647473629596067,-10.864249432762774
2.023589647725157,7196856730011.528,0.006599180517411146,0.005745502323627415,1.1592842735781037e-08,1.164805015684298e-08,-12.936124288938643,0.4762198739360679,-13.348774645087879
2.023589647725157,19306977288832.457,0.0020273041945811257,0.001729622804105726,7.485541486874149e-09,7.347095282882732e-09,-14.683607485797445,-1.8495148845835807,-13.0759339458405
2.023589647725157,51794746792312.02,0.0005983620714278454,0.0005041420962477942,4.9049703156548286e-09,4.703019397698668e-09,-15.746314761431679,-4.117270950888507,-12.128403025102397
2.023589647725157,138949549437313.6,0.0001704798417255115,0.00014274132936869342,2.6330881482332025e-09,2.4900106695751357e-09,-16.270845911201437,-5.43382790865059,-11.459719435489536
2.023589647725157,372759372031493.8,4.557846811061385e-05,3.801504740338452e-05,1.851408174553454e-09,1.82314866836923e-09,-16.59428458383847,-1.5263790325998672,-15.301463887701317
2.023589647725157,1000000000000000.0,1.139392189144683e-05,9.52758683287171e-06,1.4682488123968272e-09,1.4262142585340585e-09,-16.38009349507773,-2.8629039920114008,-13.915579174772397
2.120950887920191,1000000000000.0,0.04611889255285063,0.042548137358847875,3.3258518883551574e-08,3.321546097085265e-08,-7.742499865777985,-0.1294643121351302,-7.6229044945113955
2.120950887920191,2682695795279.7275,0.0151280332690221,0.013558810571282666,2.0043344917706018e-08,2.0115728259813558e-08,-10.372945840572378,0.3611340442662314,-10.69545495580404
2.120950887920191,7196856730011.528,0.004836242550030136,0.004226942403210415,1.1440962846938355e-08,1.1533707019511067e-08,-12.59862673380442,0.8106325823576066,-13.301433561789523
2.120950887920191,19306977288832.457,0.0014937717162529767,0.0012793495256924995,7.413482251419731e-09,7.2857319130290405e-09,-14.354414950253613,-1.7232163517519106,-12.852678048267475
2.120950887920191,51794746792312.02,0.0004437234383331568,0.00037520401875063686,4.827506071468626e-09,4.638044907179161e-09,-15.441920273563314,-3.924617835474342,-11.987776867091727
