state_idx,n,l,label,type,source,Te_eV,K_ion_cm3s,I_n_eV
28,8,0,8S,resolved,CCC_TICS,1.0,5.809254277859172e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,1.048113,5.863256622032866e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,1.098541,5.913107703570561e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,1.151395,5.9588465684146565e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,1.206793,6.000518566519803e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,1.264855,6.038174783839783e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,1.325711,6.071871505288485e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,1.389495,6.1016697117429244e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,1.456348,6.1276346133966804e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,1.526418,6.149835220852692e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,1.599859,6.168343954303403e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,1.676833,6.183236290034803e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,1.757511,6.194590442371167e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,1.84207,6.202487078116862e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,1.930698,6.207009059620471e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,2.02359,6.208241211849292e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,2.120951,6.206270108373942e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,2.222996,6.201183870961878e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,2.329952,6.193071977583226e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,2.442053,6.1820250740382295e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,2.559548,6.168134785094274e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,2.682696,6.151493521923535e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,2.811769,6.132194283692894e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,2.947052,6.110330452299816e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,3.088844,6.08599558038987e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,3.237458,6.059283173857198e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,3.393222,6.0302864709515474e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,3.55648,5.999098220844281e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,3.727594,5.965810465009776e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,3.90694,5.930514325047201e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,4.094915,5.893299800609404e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,4.291934,5.854255580945012e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,4.498433,5.813468873232509e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,4.714866,5.771025250432311e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,4.941713,5.72700852084686e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,5.179475,5.681500620996785e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,5.428675,5.634581532824078e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,5.689866,5.586329225642936e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,5.963623,5.536819622688117e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,6.250552,5.486126591566784e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,6.551286,5.434321957403739e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,6.866488,5.381475536983779e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,7.196857,5.327655191739647e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,7.54312,5.272926897016507e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,7.906043,5.217354824674069e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,8.286428,5.161001435780344e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,8.685114,5.103927579924515e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,9.102982,5.046192597549451e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,9.540955,4.987854421692913e-06,0.212591
28,8,0,8S,resolved,CCC_TICS,10.0,4.92896967564297e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,1.0,5.944952442248221e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,1.048113,5.997991121641682e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,1.098541,6.04687478555624e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,1.151395,6.091650433952577e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,1.206793,6.13237085335669e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,1.264855,6.169094012710717e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,1.325711,6.201882494488784e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,1.389495,6.230802964909976e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,1.456348,6.255925686166162e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,1.526418,6.277324072495548e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,1.599859,6.29507429072166e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,1.676833,6.309254904600494e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,1.757511,6.319946561044047e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,1.84207,6.327231715088238e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,1.930698,6.331194389420047e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,2.02359,6.331919963438544e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,2.120951,6.329494986252901e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,2.222996,6.32400700775532e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,2.329952,6.315544421965676e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,2.442053,6.3041963172216116e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,2.559548,6.2900523284535675e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,2.682696,6.273202487687872e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,2.811769,6.253737069995272e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,2.947052,6.231746433268343e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,3.088844,6.207320851386881e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,3.237458,6.18055034143701e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,3.393222,6.151524486619254e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,3.55648,6.1203322572608625e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,3.727594,6.087061832905688e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,3.90694,6.05180042877835e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,4.094915,6.014634130015746e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,4.291934,5.975647736951238e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,4.498433,5.934924624460006e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,4.714866,5.892546617969125e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,4.941713,5.848593888244439e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,5.179475,5.803144866526217e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,5.428675,5.756276181027729e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,5.689866,5.70806261525736e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,5.963623,5.658577088088863e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,6.250552,5.6078906549925705e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,6.551286,5.556072529353767e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,6.866488,5.503190122343738e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,7.196857,5.449309099374726e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,7.54312,5.394493450767683e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,7.906043,5.338805573900641e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,8.286428,5.282306363800385e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,8.685114,5.2250553089089666e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,9.102982,5.167110588619097e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,9.540955,5.108529169146162e-06,0.212591
29,8,1,8P,resolved,CCC_TICS,10.0,5.049366894403368e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,1.0,6.110421917434418e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,1.048113,6.163946254552688e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,1.098541,6.213273443525809e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,1.151395,6.258458932981852e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,1.206793,6.299563685229292e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,1.264855,6.336653515175517e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,1.325711,6.36979846479004e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,1.389495,6.399072217889286e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,1.456348,6.424551559181683e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,1.526418,6.4463158804416045e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,1.599859,6.464446735434095e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,1.676833,6.479027443858225e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,1.757511,6.490142743194154e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,1.84207,6.497878486009552e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,1.930698,6.502321379086334e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,2.02359,6.503558759741983e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,2.120951,6.501678404000954e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,2.222996,6.496768360862309e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,2.329952,6.488916806828894e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,2.442053,6.478211915106042e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,2.559548,6.4647417344152665e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,2.682696,6.44859407315067e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,2.811769,6.4298563855662895e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,2.947052,6.4086156577446185e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,3.088844,6.384958292179464e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,3.237458,6.358969990834427e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,3.393222,6.3307356374451165e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,3.55648,6.300339180569222e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,3.727594,6.267863519421815e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,3.90694,6.2333903948524955e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,4.094915,6.197000287933047e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,4.291934,6.158772328551273e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,4.498433,6.118784216182054e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,4.714866,6.077112154668643e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,4.941713,6.033830802435271e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,5.179475,5.989013239101033e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,5.428675,5.942730949003235e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,5.689866,5.895053821685087e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,5.963623,5.846050168969134e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,6.250552,5.79578675782826e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,6.551286,5.744328857879885e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,6.866488,5.691740301964869e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,7.196857,5.6380835579297405e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,7.54312,5.583419809412888e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,7.906043,5.527809043150726e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,8.286428,5.471310140081472e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,8.685114,5.4139809673497054e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,9.102982,5.355878468222755e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,9.540955,5.2970587469377185e-06,0.212591
30,8,2,8D,resolved,CCC_TICS,10.0,5.237577145619114e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,1.0,6.3857345977761496e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,1.048113,6.438128227993767e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,1.098541,6.48613356070986e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,1.151395,6.5298243776406715e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,1.206793,6.5692799082090455e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,1.264855,6.604583995959866e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,1.325711,6.6358243090892434e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,1.389495,6.663091602493078e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,1.456348,6.686479037555876e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,1.526418,6.70608156442188e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,1.599859,6.721995369794387e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,1.676833,6.734317391485324e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,1.757511,6.743144899085447e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,1.84207,6.74857513834736e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,1.930698,6.750705035266637e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,2.02359,6.749630954497767e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,2.120951,6.745448505720968e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,2.222996,6.7382523909303545e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,2.329952,6.728136285364615e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,2.442053,6.715192744941341e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,2.559548,6.699513133551658e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,2.682696,6.6811875643654954e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,2.811769,6.660304850313443e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,2.947052,6.636952460061628e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,3.088844,6.611216476990024e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,3.237458,6.583181559835769e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,3.393222,6.552930904695658e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,3.55648,6.520546208938396e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,3.727594,6.486107638219112e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,3.90694,6.4496937982007705e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,4.094915,6.411381712773718e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,4.291934,6.3712468105478154e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,4.498433,6.329362921205809e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,4.714866,6.285802282993538e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,4.941713,6.2406355622254175e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,5.179475,6.193931885242422e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,5.428675,6.1457588828081866e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,5.689866,6.096182746491549e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,5.963623,6.045268296176953e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,6.250552,5.993079057475729e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,6.551286,5.939677347483875e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,6.866488,5.885124367045241e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,7.196857,5.829480297431913e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,7.54312,5.772804399147995e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,7.906043,5.715155110402908e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,8.286428,5.656590142694543e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,8.685114,5.597166570901862e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,9.102982,5.5369409153232445e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,9.540955,5.475969213221627e-06,0.212591
31,8,3,8F,resolved,CCC_TICS,10.0,5.414307077658165e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,1.0,6.43798169493311e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,1.048113,6.469857245221472e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,1.098541,6.496594844354995e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,1.151395,6.518333247009162e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,1.206793,6.5352190200475775e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,1.264855,6.54740519935248e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,1.325711,6.555049990634414e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,1.389495,6.558315527731029e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,1.456348,6.557366700427963e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,1.526418,6.55237006196434e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,1.599859,6.543492824207644e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,1.676833,6.53090194609976e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,1.757511,6.514763318500973e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,1.84207,6.495241046108053e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,1.930698,6.472496824810912e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,2.02359,6.446689410783061e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,2.120951,6.417974175861917e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,2.222996,6.386502742430334e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,2.329952,6.352422690098889e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,2.442053,6.315877326018746e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,2.559548,6.277005510608238e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,2.682696,6.235941530807605e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,2.811769,6.192815013619213e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,2.947052,6.147750873563865e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,3.088844,6.100869288698399e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,3.237458,6.052285700907052e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,3.393222,6.002110837217165e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,3.55648,5.950450749829952e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,3.727594,5.897406873348004e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,3.90694,5.843076098290784e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,4.094915,5.787550860404955e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,4.291934,5.730919245503015e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,4.498433,5.673265109620387e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,4.714866,5.614668214196958e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,4.941713,5.555204375798179e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,5.179475,5.494945629628391e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,5.428675,5.433960405787515e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,5.689866,5.372313716908996e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,5.963623,5.310067355513022e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,6.250552,5.247280099129413e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,6.551286,5.184007920998782e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,6.866488,5.120304203954453e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,7.196857,5.056219954925443e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,7.54312,4.991804017386124e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,7.906043,4.927103279016228e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,8.286428,4.862162871831362e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,8.685114,4.797026362106658e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,9.102982,4.731735927551358e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,9.540955,4.666332519405595e-06,0.212591
32,8,4,8G,resolved,CCC_TICS,10.0,4.60085600742453e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,1.0,6.85286585974943e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,1.048113,6.880904770907723e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,1.098541,6.903382395722372e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,1.151395,6.920455652900701e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,1.206793,6.932289177519343e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,1.264855,6.939053946120732e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,1.325711,6.940925953960097e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,1.389495,6.93808495642799e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,1.456348,6.930713285205883e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,1.526418,6.918994747891804e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,1.599859,6.903113617746445e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,1.676833,6.8832537179580954e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,1.757511,6.859597602516129e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,1.84207,6.832325833527751e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,1.930698,6.801616352717112e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,2.02359,6.767643943003866e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,2.120951,6.73057977454652e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,2.222996,6.690591028508983e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,2.329952,6.647840591094272e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,2.442053,6.602486810088492e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,2.559548,6.55468330624389e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,2.682696,6.50457883225232e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,2.811769,6.452317172749388e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,2.947052,6.398037079663495e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,3.088844,6.341872238194576e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,3.237458,6.283951259689822e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,3.393222,6.224397698601103e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,3.55648,6.1633300914999476e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,3.727594,6.100862016747308e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,3.90694,6.037102173844028e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,4.094915,5.972154481720702e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,4.291934,5.906118195276732e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,4.498433,5.8390880393757625e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,4.714866,5.77115435928518e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,4.941713,5.702403286252167e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,5.179475,5.632916916578369e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,5.428675,5.562773502225932e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,5.689866,5.492047650689249e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,5.963623,5.420810531620791e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,6.250552,5.349130087519474e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,6.551286,5.277071245682644e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,6.866488,5.204696128588969e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,7.196857,5.132064259916469e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,7.54312,5.05923276350324e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,7.906043,4.98625655272292e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,8.286428,4.913188507967846e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,8.685114,4.8400796402056015e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,9.102982,4.766979238894969e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,9.540955,4.693935002909779e-06,0.212591
33,8,5,8H,resolved,CCC_TICS,10.0,4.6209931535171995e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,1.0,7.454754529142e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,1.048113,7.474482488762246e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,1.098541,7.487827870039492e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,1.151395,7.494990788764538e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,1.206793,7.496179595934386e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,1.264855,7.491609316239933e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,1.325711,7.481500160355167e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,1.389495,7.466076120153689e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,1.456348,7.445563654528288e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,1.526418,7.4201904717950365e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,1.599859,7.39018441279526e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,1.676833,7.35577243684925e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,1.757511,7.317179710756144e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,1.84207,7.27462879916555e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,1.930698,7.228338952955419e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,2.02359,7.178525490811928e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,2.120951,7.125399268078893e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,2.222996,7.069166226163648e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,2.329952,7.01002701536629e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,2.442053,6.9481766839288166e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,2.559548,6.88380442634576e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,2.682696,6.817093384484163e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,2.811769,6.7482204957600956e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,2.947052,6.677356383433761e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,3.088844,6.604665284937003e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,3.237458,6.5303050149615625e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,3.393222,6.45442696075078e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,3.55648,6.37717610760405e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,3.727594,6.298691092993251e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,3.90694,6.21910428789416e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,4.094915,6.1385419039624605e-06,0.212591
